Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating
audi,A5,53900.0,2023,2L,"5,000 miles",Petrol,Semiauto,Blue,Coupe,4X4,2.0,4.0,261 bhp,155 mph,,170 g/km
audi,R8,154900.0,2023,5.2L,100 miles,Petrol,Semiauto,Grey,Coupe,4X4,2.0,2.0,612 bhp,205 mph,,296 g/km
audi,A6,34900.0,2023,2L,"5,144 miles",Petrol,Semiauto,Blue,Saloon,4X2,4.0,5.0,201 bhp,155 mph,,163 g/km
audi,Q3,16399.0,2017,2L,"61,000 miles",Petrol,Semiauto,Silver,SUV,4X4,5.0,5.0,177 bhp,135 mph,,155 g/km
audi,TT,10990.0,2013,2L,"83,551 miles",Diesel,Automatic,Grey,Coupe,4X4,2.0,4.0,168 bhp,139 mph,7.5 seconds,144 g/km
audi,A3,12995.0,2016,1.6L,"48,500 miles",Diesel,Manual,Black,Saloon,4X2,4.0,5.0,109 bhp,126 mph,10.7 seconds,106 g/km
audi,A3,17750.0,2020,999cc,"53,000 miles",Petrol,Manual,Whte,Hatchback,,,,,,,
audi,Q8,79990.0,2023,2995cc,"1,500 miles",Petrol,Automatic,Silver,SUV,4X4,5.0,5.0,335 bhp,155 mph,,246 g/km
audi,A4,22490.0,2020,1984cc,"34,370 miles",Petrol,Automatic,White,Saloon,4X2,4.0,5.0,147 bhp,130 mph,8.9 seconds,152 g/km
audi,Q5,41990.0,2019,2967cc,"48,198 miles",Diesel,Automatic,Black,SUV,4X4,5.0,5.0,343 bhp,155 mph,5.1 seconds,177 g/km
audi,RS4,34000.0,2018,2894cc,"100,660 miles",Petrol,Automatic,Grey,Estate,4X4,5.0,5.0,444 bhp,155 mph,,200 g/km
audi,A4,21700.0,2020,1968cc,"23,033 miles",Diesel,Automatic,White,Estate,4X2,5.0,5.0,134 bhp,130 mph,9.8 seconds,140 g/km
audi,S5,18200.0,2016,2995cc,"46,955 miles",Petrol,Automatic,Black,Convertible,4X4,2.0,4.0,328 bhp,155 mph,5.4 seconds,189 g/km
audi,A6,30800.0,2021,1968cc,"14,904 miles",Diesel,Automatic,Black,Estate,4X2,5.0,5.0,201 bhp,152 mph,,150 g/km
audi,Q3,21100.0,2019,1968cc,"52,394 miles",Diesel,Automatic,White,SUV,4X4,5.0,5.0,188 bhp,137 mph,8.0 seconds,146 g/km
audi,Q7,47203.0,2022,3L,"15,373 miles",Diesel,Semiauto,Silver,SUV,4X4,5.0,7.0,228 bhp,142 mph,,209 g/km
audi,A5,34690.0,2023,2L,"2,787 miles",Petrol,Semiauto,Grey,Hatchback,4X2,5.0,5.0,147 bhp,139 mph,,153 g/km
audi,A3,26390.0,2022,1.5L,"10,290 miles",Petrol,Semiauto,Blue,Hatchback,4X2,5.0,5.0,148 bhp,139 mph,,135 g/km
audi,TT,37190.0,2023,2L,"3,147 miles",Petrol,Semiauto,White,Coupe,4X2,2.0,4.0,194 bhp,153 mph,,155 g/km
audi,Q5,42590.0,2023,2L,"3,000 miles",Diesel,Semiauto,Blue,SUV,4X4,5.0,5.0,201 bhp,137 mph,,170 g/km
audi,Q5,47990.0,2023,2L,"6,555 miles",Diesel,Semiauto,Blue,SUV,4X4,5.0,5.0,201 bhp,137 mph,,174 g/km
audi,A3,28790.0,2023,2L,"6,555 miles",Diesel,Semiauto,Black,Saloon,4X2,4.0,5.0,148 bhp,142 mph,,124 g/km
audi,A5,33490.0,2023,2L,"5,555 miles",Diesel,Semiauto,White,Hatchback,4X2,5.0,5.0,161 bhp,140 mph,,137 g/km
