Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating
volvo,XC40,25190.0,2020,1969cc,"29,906 miles",Diesel,Automatic,Solid - Ice White,Estate,4X4,5.0,5.0,147 bhp,124 mph,10.4 seconds,165 g/km
volvo,V60,34590.0,2021,1969cc,"18,298 miles",Petrol,Automatic,Red,Estate,4X4,5.0,5.0,336 bhp,112 mph,,41 g/km
volvo,S90,19495.0,2018,1969cc,"55,310 miles",Diesel,Automatic,Black,Saloon,4X2,4.0,5.0,188 bhp,140 mph,8.2 seconds,121 g/km
volvo,XC40,21990.0,2019,1969cc,"23,917 miles",Diesel,Manual,Metallic - Thunder Grey,Estate,4X2,5.0,5.0,147 bhp,124 mph,9.9 seconds,127 g/km
volvo,XC60,39350.0,2021,1969cc,"26,936 miles",Diesel,Automatic,Black,Estate,4X4,5.0,5.0,194 bhp,112 mph,,176 g/km
volvo,XC60,33890.0,2019,1969cc,"16,257 miles",Petrol,Automatic,Pine Grey,Estate,4X4,5.0,5.0,246 bhp,137 mph,6.8 seconds,173 g/km
volvo,XC40,25190.0,2020,1477cc,"35,532 miles",Petrol,Automatic,Premium Metallic - Crystal White,Estate,4X2,5.0,5.0,161 bhp,112 mph,,166 g/km
volvo,XC60,31550.0,2020,1969cc,"38,506 miles",Petrol,Automatic,Premium Metallic - Bursting Blue,Estate,,,,,,,
volvo,XC60,29790.0,2020,1969cc,"40,208 miles",Diesel,Automatic,Metallic - Fusion Red,Estate,4X4,5.0,5.0,194 bhp,127 mph,8.3 seconds,162 g/km
volvo,XC40,38990.0,2023,1969cc,"5,136 miles",Petrol,Automatic,Metallic - Silver Dawn,Estate,4X2,5.0,5.0,194 bhp,112 mph,,152 g/km
volvo,XC40,20590.0,2019,1477cc,"29,209 miles",Petrol,Manual,Grey,Estate,4X2,5.0,5.0,154 bhp,124 mph,9.4 seconds,144 g/km
volvo,XC60,12495.0,2015,2400cc,"90,000 miles",Diesel,Automatic,Blue,SUV,4X4,5.0,5.0,188 bhp,124 mph,9.7 seconds,149 g/km
volvo,XC60,21995.0,2018,1969cc,"80,000 miles",Diesel,Automatic,White,SUV,4X4,5.0,5.0,188 bhp,127 mph,8.4 seconds,133 g/km
volvo,V40,17495.0,2019,1969cc,"16,100 miles",Petrol,Manual,Silver,Hatchback,4X2,5.0,5.0,150 bhp,130 mph,8.9 seconds,139 g/km
volvo,V40,5990.0,2014,1984cc,"107,111 miles",Diesel,Manual,Grey,Hatchback,4X2,5.0,5.0,147 bhp,130 mph,9.6 seconds,114 g/km
volvo,V40,9195.0,2015,1969cc,"62,238 miles",Petrol,Manual,Grey,Hatchback,4X2,5.0,5.0,121 bhp,118 mph,9.8 seconds,127 g/km
volvo,XC60,17595.0,2015,2400cc,"38,822 miles",Diesel,Automatic,Grey,Estate,4X4,5.0,5.0,217 bhp,130 mph,8.2 seconds,149 g/km
volvo,V40,7290.0,2016,1969cc,"100,185 miles",Diesel,Manual,Blue,Hatchback,4X2,5.0,5.0,118 bhp,118 mph,10.5 seconds,94 g/km
volvo,XC40,19490.0,2018,1969cc,"71,042 miles",Diesel,Manual,Black,Estate,4X2,5.0,5.0,147 bhp,124 mph,9.9 seconds,127 g/km
volvo,V90,17795.0,2018,1969cc,"94,000 miles",Diesel,Automatic,Black,Estate,4X2,5.0,5.0,188 bhp,140 mph,,119 g/km
volvo,S90,15995.0,2017,2L,"95,726 miles",Diesel,Automatic,Blue,Saloon,4X4,4.0,5.0,232 bhp,145 mph,7.0 seconds,127 g/km
volvo,V40,13495.0,2018,1969cc,"47,000 miles",Diesel,Manual,Silver,Hatchback,4X2,5.0,5.0,118 bhp,118 mph,10.6 seconds,94 g/km
volvo,V40,8650.0,2015,1969cc,"91,000 miles",Diesel,Automatic,Silver,Hatchback,4X2,5.0,5.0,188 bhp,143 mph,7.2 seconds,109 g/km
volvo,S90,19995.0,2019,1969cc,"61,086 miles",Diesel,Automatic,Grey,Saloon,4X2,4.0,5.0,188 bhp,140 mph,8.2 seconds,121 g/km
volvo,S60,8495.0,2015,2000cc,"109,000 miles",Diesel,Automatic,Power Blue Metallic,Saloon,4X2,4.0,5.0,178 bhp,143 mph,7.4 seconds,109 g/km
volvo,XC60,13450.0,2017,1969cc,"94,407 miles",Diesel,Manual,Grey,SUV,4X2,5.0,5.0,188 bhp,130 mph,8.1 seconds,117 g/km
volvo,XC60,11950.0,2015,1969cc,"105,000 miles",Diesel,Manual,White,SUV,4X2,5.0,5.0,178 bhp,130 mph,8.5 seconds,117 g/km
volvo,S60,33000.0,2023,2L,16 miles,Hybrid,Automatic,Other,Saloon,4X2,4.0,5.0,247 bhp,112 mph,,153 g/km
volvo,XC90,27290.0,2017,2L,"89,826 miles",Diesel,Semiauto,Silver,SUV,4X4,5.0,7.0,232 bhp,137 mph,7.8 seconds,149 g/km
volvo,XC90,53990.0,2022,2L,"9,674 miles",Hybrid,Semiauto,Silver,SUV,4X4,5.0,7.0,385 bhp,112 mph,,70 g/km
