Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating
suzuki,Swift,12450.0,2021,1200cc,"5,139 miles",Petrol,Manual,Super Black Pearl,Hatchback,4X2,5.0,5.0,82 bhp,109 mph,,106 g/km
suzuki,Vitara,13774.0,2020,1400cc,"15,321 miles",Petrol,Manual,Cosmic Black Pearl Metallic,Estate,4X2,5.0,5.0,138 bhp,124 mph,,148 g/km
suzuki,Vitara,13499.0,2021,1400cc,"22,312 miles",Petrol,Manual,Atlantis Turquoise Metallic,Estate,4X2,5.0,5.0,127 bhp,118 mph,,129 g/km
suzuki,Vitara,20495.0,2023,1400cc,20 miles,Petrol,Manual,ATLANTIS TURQUIOSE MET,Estate,4X2,5.0,5.0,127 bhp,118 mph,,120 g/km
suzuki,Vitara,18499.0,2020,1400cc,"9,415 miles",Petrol,Manual,Silky Silver,Estate,4X4,5.0,5.0,127 bhp,118 mph,,141 g/km
suzuki,SX4,22865.0,2023,1373cc,"1,080 miles",Petrol,Manual,GREY,Hatchback,4X2,5.0,5.0,127 bhp,121 mph,,120 g/km
suzuki,Swift,16515.0,2023,1197cc,"2,259 miles",Petrol,Manual,Grey,Hatchback,4X2,5.0,5.0,82 bhp,109 mph,,
suzuki,Vitara,21691.0,2021,1373cc,"11,985 miles",Petrol,Automatic,BLACK,Hatchback,4X4,5.0,5.0,127 bhp,118 mph,,142 g/km
suzuki,Vitara,15291.0,2018,1586cc,"15,986 miles",Petrol,Automatic,Bright Red With Black Roof,SUV,,,,,,,
suzuki,Swift,12591.0,2022,1197cc,"16,066 miles",Petrol,Manual,BLUE,Hatchback,4X2,5.0,5.0,82 bhp,109 mph,,106 g/km
suzuki,Baleno,9495.0,2019,998cc,"10,131 miles",Petrol,Manual,Silver,Hatchback,4X2,5.0,5.0,110 bhp,124 mph,11.4 seconds,114 g/km
suzuki,Swift,12999.0,2022,1197cc,"3,456 miles",Petrol,Manual,Red,Hatchback,4X2,5.0,5.0,82 bhp,109 mph,,106 g/km
suzuki,Jimny,24999.0,2000,1462cc,"17,000 miles",Petrol,Manual,SILVER,SUV,4X4,3.0,4.0,101 bhp,90 mph,,154 g/km
suzuki,Vitara,12299.0,2018,1.6L,"36,232 miles",Petrol,Manual,Silver,Hatchback,4X2,5.0,5.0,118 bhp,112 mph,,123 g/km
suzuki,Vitara,17650.0,2021,1373cc,"7,142 miles",Petrol,Manual,Red,Hatchback,4X2,5.0,5.0,127 bhp,118 mph,,129 g/km
